 1,,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, ,
 1,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 1,,,,,,,,,OP688128.1 Lumpy skin disease virus isolate V392.1,
 1,,,,,,,,,OP508345.1 Lumpy skin disease virus isolate China/,
 1,,,,,,,,,OM033705.1 Lumpy skin disease virus isolate LSDV/T,
 1,,,,,,,,,ON616408.1 Lumpy skin disease virus strain LSDV/NM,
 1,,,,,,,,,OM984485.1 Lumpy skin disease virus strain LSDV XJ,
 1,,,,,,,,,OM793602.1 Lumpy skin disease virus isolate LSDV_R,
 1,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 1,,,,,,,,,OL752713.1 Lumpy skin disease virus isolate LSDV/K,
 1,,,,,,,,,MW732649.1 Lumpy skin disease virus strain LSDV/Ho,
 1,,,,,,,,,MT134042.1 Lumpy skin disease virus strain LSDV/Ru,
 1,,,,,,,,,MZ577076.1 Lumpy skin disease virus strain 20L81_B,
 1,,,,,,,,,MZ577075.1 Lumpy skin disease virus strain 20L70_D,
 1,,,,,,,,,MZ577074.1 Lumpy skin disease virus strain 20L43_L,
 1,,,,,,,,,MZ577073.1 Lumpy skin disease virus strain 20L42_Q,
 1,,,,,,,,,MW355944.1 Lumpy skin disease virus strain China/G,
 1,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 1,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,
 1,,,,,,,,,OM105589.1 Lumpy skin disease virus strain LSDV/Ch,
 1,,,,,,,,,OM803092.1 Lumpy skin disease virus strain China/G,
 1,,,,,,,,,OM803091.1 Lumpy skin disease virus strain China/G,

 2 ,2, 118242, 122510, 115838, 120093, 118088, 122338,^MT992618.1 Lumpy skin disease virus isolate KZ-Kos,SRB6402,Unknown (OM530217.1 Lumpy skin disease virus isolate LSDV/R), 6.27124589067465E-43, 3.69556724406606E-40, 4.1075333885451E-40, 6.9554887191677E-13, 2.19045343734569E-12, 7.40340038625945E-16,NS,NS, 8.08242361927114E-14,
 2,,,,,,,,,MW656252.1 Lumpy skin disease virus isolate LSDV/H,Unknown(MH646674.1 Lumpy skin disease virus strain LSDV/Ru)
 2,,,,,,,,,MN636843.1 Lumpy skin disease virus isolate LSD-14,
 2,,,,,,,,,MN636842.1 Lumpy skin disease virus isolate LSD-22,
 2,,,,,,,,,MN636841.1 Lumpy skin disease virus isolate LSD-22,
 2,,,,,,,,,MN636840.1 Lumpy skin disease virus isolate LSD-24,
 2,,,,,,,,,MN636839.1 Lumpy skin disease virus isolate LSD-10,
 2,,,,,,,,,MN636838.1 Lumpy skin disease virus isolate LSD-58,
 2,,,,,,,,,MK441838.1 Lumpy skin disease virus strain Herbiva,
 2,,,,,,,,,MG972412.1 Lumpy skin disease virus isolate Cro201,
 2,,,,,,,,,KX764643.1 Lumpy skin disease virus strain SIS-Lum,
 2,,,,,,,,,KX764645.1 Lumpy skin disease virus strain Neethli,
 2,,,,,,,,,AF409138.1 Lumpy skin disease virus isolate Neethl,

 3 ,3, 122512, 134886, 122252, 134607, 122340, 134706,^SRB6402,OM793603.1 Lumpy skin disease virus isolate LSDV_R,OL542833.1 Lumpy skin disease virus isolate LSDV/R, 1.22484131831013E-41, 1.24264836209393E-37, 1.50575706491427E-09, 7.8447873608688E-23, 3.75811584820102E-15, 2.6097881732481E-11,NS,NS, 4.04121180963557E-14,
 3,,,,,,,,MW656252.1 Lumpy skin disease virus isolate LSDV/H,ON152411.1 Lumpy skin disease virus isolate LSDV72,
 3,,,,,,,,MN636843.1 Lumpy skin disease virus isolate LSD-14,OP508345.1 Lumpy skin disease virus isolate China/,
 3,,,,,,,,MN636842.1 Lumpy skin disease virus isolate LSD-22,OM033705.1 Lumpy skin disease virus isolate LSDV/T,
 3,,,,,,,,MN636841.1 Lumpy skin disease virus isolate LSD-22,ON616408.1 Lumpy skin disease virus strain LSDV/NM,
 3,,,,,,,,MN636840.1 Lumpy skin disease virus isolate LSD-24,OM984485.1 Lumpy skin disease virus strain LSDV XJ,
 3,,,,,,,,MN636839.1 Lumpy skin disease virus isolate LSD-10,OM793602.1 Lumpy skin disease virus isolate LSDV_R,
 3,,,,,,,,MN636838.1 Lumpy skin disease virus isolate LSD-58,OL752713.1 Lumpy skin disease virus isolate LSDV/K,
 3,,,,,,,,MK441838.1 Lumpy skin disease virus strain Herbiva,MW732649.1 Lumpy skin disease virus strain LSDV/Ho,
 3,,,,,,,,MG972412.1 Lumpy skin disease virus isolate Cro201,MZ577076.1 Lumpy skin disease virus strain 20L81_B,
 3,,,,,,,,KX764643.1 Lumpy skin disease virus strain SIS-Lum,MZ577075.1 Lumpy skin disease virus strain 20L70_D,
 3,,,,,,,,KX764645.1 Lumpy skin disease virus strain Neethli,MZ577074.1 Lumpy skin disease virus strain 20L43_L,
 3,,,,,,,,AF409138.1 Lumpy skin disease virus isolate Neethl,MZ577073.1 Lumpy skin disease virus strain 20L42_Q,
 3,,,,,,,,,MW355944.1 Lumpy skin disease virus strain China/G,
 3,,,,,,,,,OM105589.1 Lumpy skin disease virus strain LSDV/Ch,
 3,,,,,,,,,OM803092.1 Lumpy skin disease virus strain China/G,
 3,,,,,,,,,OM803091.1 Lumpy skin disease virus strain China/G,

 4 ,4~, 134764, 139266, 134530, 138949, 134584, 139006,^OP508345.1 Lumpy skin disease virus isolate China/,OP688128.1 Lumpy skin disease virus isolate V392.1,OL542833.1 Lumpy skin disease virus isolate LSDV/R, 5.68779421190932E-66, 2.90987841006366E-64, 3.86573566965919E-58, 2.73299662104169E-26, 1.65392063776465E-20, 5.01877202708085E-30,NS,NS, 8.08242361927114E-14,
 4,,,,,,,,ON152411.1 Lumpy skin disease virus isolate LSDV72,MT643825.1 Lumpy skin disease virus strain 210LSD-,
 4,,,,,,,,OM033705.1 Lumpy skin disease virus isolate LSDV/T,ALB790,
 4,,,,,,,,ON616408.1 Lumpy skin disease virus strain LSDV/NM,ALB1000,
 4,,,,,,,,OM984485.1 Lumpy skin disease virus strain LSDV XJ,ALB1573,
 4,,,,,,,,OM793603.1 Lumpy skin disease virus isolate LSDV_R,ALB1707,
 4,,,,,,,,OM793602.1 Lumpy skin disease virus isolate LSDV_R,ALB4192,
 4,,,,,,,,OL752713.1 Lumpy skin disease virus isolate LSDV/K,ALB4770,
 4,,,,,,,,MW732649.1 Lumpy skin disease virus strain LSDV/Ho,KY829023,
 4,,,,,,,,MZ577076.1 Lumpy skin disease virus strain 20L81_B,GRC314,
 4,,,,,,,,MZ577075.1 Lumpy skin disease virus strain 20L70_D,GRC386-16,
 4,,,,,,,,MZ577074.1 Lumpy skin disease virus strain 20L43_L,GRC478,
 4,,,,,,,,MZ577073.1 Lumpy skin disease virus strain 20L42_Q,GRC498A,
 4,,,,,,,,MW355944.1 Lumpy skin disease virus strain China/G,GRC715,
 4,,,,,,,,OM105589.1 Lumpy skin disease virus strain LSDV/Ch,MKD5000,
 4,,,,,,,,OM803092.1 Lumpy skin disease virus strain China/G,MKD5011,
 4,,,,,,,,OM803091.1 Lumpy skin disease virus strain China/G,SRB4592,
 4,,,,,,,,,SRB5778,
 4,,,,,,,,,SRB6040,
 4,,,,,,,,,SRB7695,
 4,,,,,,,,,MT992618.1 Lumpy skin disease virus isolate KZ-Kos,
 4,,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/,
 4,,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik,
 4,,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru,
 4,,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920,
 4,,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, ,
 4,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 4,,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1,
 4,,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W,
 4,,,,,,,,,ON400507.1 Lumpy skin disease virus isolate 208/PV,
 4,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 4,,,,,,,,,OK422492.1 Lumpy skin disease virus isolate LSDV/C,
 4,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 4,,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,,
 4,,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02,
 4,,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat,
 4,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,

 5 ,5~, 127655, 131366, 127418, 131126, 127481, 131189,^OM530217.1 Lumpy skin disease virus isolate LSDV/R,OP688128.1 Lumpy skin disease virus isolate V392.1,MT134042.1 Lumpy skin disease virus strain LSDV/Ru, 2.27577977976128E-37, 1.06133260384668E-40, 4.43445702230622E-43, 6.29635729745724E-14, 7.24265856028371E-14, 3.54254688447965E-15,NS,NS, 8.08242361927114E-14,
 5,,,,,,,,MH646674.1 Lumpy skin disease virus strain LSDV/Ru,MT643825.1 Lumpy skin disease virus strain 210LSD-,
 5,,,,,,,,,ALB790,
 5,,,,,,,,,ALB1000,
 5,,,,,,,,,ALB1573,
 5,,,,,,,,,ALB1707,
 5,,,,,,,,,ALB4192,
 5,,,,,,,,,ALB4770,
 5,,,,,,,,,KY829023,
 5,,,,,,,,,GRC314,
 5,,,,,,,,,GRC386-16,
 5,,,,,,,,,GRC478,
 5,,,,,,,,,GRC498A,
 5,,,,,,,,,GRC715,
 5,,,,,,,,,MKD5000,
 5,,,,,,,,,MKD5011,
 5,,,,,,,,,SRB4592,
 5,,,,,,,,,SRB5778,
 5,,,,,,,,,SRB6040,
 5,,,,,,,,,SRB7695,
 5,,,,,,,,,MT992618.1 Lumpy skin disease virus isolate KZ-Kos,
 5,,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/,
 5,,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik,
 5,,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru,
 5,,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920,
 5,,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, ,
 5,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 5,,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1,
 5,,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W,
 5,,,,,,,,,ON400507.1 Lumpy skin disease virus isolate 208/PV,
 5,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 5,,,,,,,,,OK422492.1 Lumpy skin disease virus isolate LSDV/C,
 5,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 5,,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,,
 5,,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02,
 5,,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat,
 5,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,

 6 ,6~, 135866, 139954, 133441, 137442, 135684, 139687,^MT992618.1 Lumpy skin disease virus isolate KZ-Kos,MT134042.1 Lumpy skin disease virus strain LSDV/Ru,Unknown (SRB6402), 1.85566617698578E-70, 2.49202239070727E-63, 1.30156245103305E-65, 8.20071062975937E-30, 2.98357637040706E-27, 7.37384039096077E-45,NS,NS, 4.04121180963557E-14,
 6,,,,,,,,MT643825.1 Lumpy skin disease virus strain 210LSD-[P],,Unknown(OM530217.1 Lumpy skin disease virus isolate LSDV/R)
 6,,,,,,,,ALB790[P],,Unknown(MH646674.1 Lumpy skin disease virus strain LSDV/Ru)
 6,,,,,,,,ALB1000[P],,Unknown(MW656252.1 Lumpy skin disease virus isolate LSDV/H)
 6,,,,,,,,ALB1573[P],,Unknown(MN636843.1 Lumpy skin disease virus isolate LSD-14)
 6,,,,,,,,ALB1707[P],,Unknown(MN636842.1 Lumpy skin disease virus isolate LSD-22)
 6,,,,,,,,ALB4192[P],,Unknown(MN636841.1 Lumpy skin disease virus isolate LSD-22)
 6,,,,,,,,ALB4770[P],,Unknown(MN636840.1 Lumpy skin disease virus isolate LSD-24)
 6,,,,,,,,KY829023[P],,Unknown(MN636839.1 Lumpy skin disease virus isolate LSD-10)
 6,,,,,,,,GRC314[P],,Unknown(MN636838.1 Lumpy skin disease virus isolate LSD-58)
 6,,,,,,,,GRC386-16[P],,Unknown(MK441838.1 Lumpy skin disease virus strain Herbiva)
 6,,,,,,,,GRC478[P],,Unknown(MG972412.1 Lumpy skin disease virus isolate Cro201)
 6,,,,,,,,GRC498A[P],,Unknown(KX764643.1 Lumpy skin disease virus strain SIS-Lum)
 6,,,,,,,,GRC715[P],,Unknown(KX764645.1 Lumpy skin disease virus strain Neethli)
 6,,,,,,,,MKD5000[P],,Unknown(AF409138.1 Lumpy skin disease virus isolate Neethl)
 6,,,,,,,,MKD5011[P],,
 6,,,,,,,,SRB4592[P],,
 6,,,,,,,,SRB5778[P],,
 6,,,,,,,,SRB6040[P],,
 6,,,,,,,,SRB7695[P],,
 6,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/[P],,
 6,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik[P],,
 6,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru[P],,
 6,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920[P],,
 6,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, [P],,
 6,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru[P],,
 6,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1[P],,
 6,,,,,,,,OP688128.1 Lumpy skin disease virus isolate V392.1[P],,
 6,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W[P],,
 6,,,,,,,,ON400507.1 Lumpy skin disease virus isolate 208/PV[P],,
 6,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is[P],,
 6,,,,,,,,OK422492.1 Lumpy skin disease virus isolate LSDV/C[P],,
 6,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2[P],,
 6,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,[P],,
 6,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02[P],,
 6,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat[P],,
 6,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate [P],,

 7 ,7~, 146875, 8355, 144347, 6168, 146603, 8329,^MT992618.1 Lumpy skin disease virus isolate KZ-Kos,Unknown (MT134042.1 Lumpy skin disease virus strain LSDV/Ru),SRB6402, 5.22799614666813E-53, 1.54171158885643E-43, 9.78518697504E-39, 1.97749539823675E-26, 7.81426142907749E-26, 3.17963799957839E-21,NS,NS, 4.04121180963557E-14,
 7,,,,,,,,,,OM530217.1 Lumpy skin disease virus isolate LSDV/R
 7,,,,,,,,,,MH646674.1 Lumpy skin disease virus strain LSDV/Ru
 7,,,,,,,,,,MW656252.1 Lumpy skin disease virus isolate LSDV/H
 7,,,,,,,,,,MN636843.1 Lumpy skin disease virus isolate LSD-14
 7,,,,,,,,,,MN636842.1 Lumpy skin disease virus isolate LSD-22
 7,,,,,,,,,,MN636841.1 Lumpy skin disease virus isolate LSD-22
 7,,,,,,,,,,MN636840.1 Lumpy skin disease virus isolate LSD-24
 7,,,,,,,,,,MN636839.1 Lumpy skin disease virus isolate LSD-10
 7,,,,,,,,,,MN636838.1 Lumpy skin disease virus isolate LSD-58
 7,,,,,,,,,,MK441838.1 Lumpy skin disease virus strain Herbiva
 7,,,,,,,,,,MG972412.1 Lumpy skin disease virus isolate Cro201
 7,,,,,,,,,,KX764643.1 Lumpy skin disease virus strain SIS-Lum
 7,,,,,,,,,,KX764645.1 Lumpy skin disease virus strain Neethli
 7,,,,,,,,,,AF409138.1 Lumpy skin disease virus isolate Neethl

 8 ,8~, 17137, 56075, 17095, 56018, 17093, 56013,MT134042.1 Lumpy skin disease virus strain LSDV/Ru,OP688128.1 Lumpy skin disease virus isolate V392.1,Unknown (SRB6402), 1.60322652547545E-52, 1.56355740726741E-47, 2.59367329519573E-36, 3.19187303392365E-32, 2.69893252589013E-32, 2.79870435700241E-30,NS,NS, 4.04121180963557E-14,
 8,,,,,,,,,MT643825.1 Lumpy skin disease virus strain 210LSD-,Unknown(MT992618.1 Lumpy skin disease virus isolate KZ-Kos)
 8,,,,,,,,,ALB790,Unknown(OM530217.1 Lumpy skin disease virus isolate LSDV/R)
 8,,,,,,,,,ALB1000,Unknown(MH646674.1 Lumpy skin disease virus strain LSDV/Ru)
 8,,,,,,,,,ALB1573,Unknown(MW656252.1 Lumpy skin disease virus isolate LSDV/H)
 8,,,,,,,,,ALB1707,Unknown(MN636843.1 Lumpy skin disease virus isolate LSD-14)
 8,,,,,,,,,ALB4192,Unknown(MN636842.1 Lumpy skin disease virus isolate LSD-22)
 8,,,,,,,,,ALB4770,Unknown(MN636841.1 Lumpy skin disease virus isolate LSD-22)
 8,,,,,,,,,KY829023,Unknown(MN636840.1 Lumpy skin disease virus isolate LSD-24)
 8,,,,,,,,,GRC314,Unknown(MN636839.1 Lumpy skin disease virus isolate LSD-10)
 8,,,,,,,,,GRC386-16,Unknown(MN636838.1 Lumpy skin disease virus isolate LSD-58)
 8,,,,,,,,,GRC478,Unknown(MK441838.1 Lumpy skin disease virus strain Herbiva)
 8,,,,,,,,,GRC498A,Unknown(MG972412.1 Lumpy skin disease virus isolate Cro201)
 8,,,,,,,,,GRC715,Unknown(KX764643.1 Lumpy skin disease virus strain SIS-Lum)
 8,,,,,,,,,MKD5000,Unknown(KX764645.1 Lumpy skin disease virus strain Neethli)
 8,,,,,,,,,MKD5011,Unknown(AF409138.1 Lumpy skin disease virus isolate Neethl)
 8,,,,,,,,,SRB4592,
 8,,,,,,,,,SRB5778,
 8,,,,,,,,,SRB6040,
 8,,,,,,,,,SRB7695,
 8,,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/,
 8,,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik,
 8,,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru,
 8,,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920,
 8,,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, ,
 8,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 8,,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1,
 8,,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W,
 8,,,,,,,,,ON400507.1 Lumpy skin disease virus isolate 208/PV,
 8,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 8,,,,,,,,,OK422492.1 Lumpy skin disease virus isolate LSDV/C,
 8,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 8,,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,,
 8,,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02,
 8,,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat,
 8,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,

 9 ,9~, 124084, 134763*, 121667, 132341*, 123912, 134583*,^MT992618.1 Lumpy skin disease virus isolate KZ-Kos,OP688128.1 Lumpy skin disease virus isolate V392.1,OM793603.1 Lumpy skin disease virus isolate LSDV_R, 1.1250981949956E-45, 2.45692217184249E-30, 1.86424038574521E-46, 8.73407563716308E-20, 7.17000826968745E-20, 5.65286401846903E-25,NS,NS, 4.04121180963557E-14,
 9,,,,,,,,,MT643825.1 Lumpy skin disease virus strain 210LSD-,ON152411.1 Lumpy skin disease virus isolate LSDV72
 9,,,,,,,,,ALB790,OP508345.1 Lumpy skin disease virus isolate China/
 9,,,,,,,,,ALB1000,OM033705.1 Lumpy skin disease virus isolate LSDV/T
 9,,,,,,,,,ALB1573,ON616408.1 Lumpy skin disease virus strain LSDV/NM
 9,,,,,,,,,ALB1707,OM984485.1 Lumpy skin disease virus strain LSDV XJ
 9,,,,,,,,,ALB4192,OM793602.1 Lumpy skin disease virus isolate LSDV_R
 9,,,,,,,,,ALB4770,OL752713.1 Lumpy skin disease virus isolate LSDV/K
 9,,,,,,,,,KY829023,MW732649.1 Lumpy skin disease virus strain LSDV/Ho
 9,,,,,,,,,GRC314,MZ577076.1 Lumpy skin disease virus strain 20L81_B
 9,,,,,,,,,GRC386-16,MZ577075.1 Lumpy skin disease virus strain 20L70_D
 9,,,,,,,,,GRC478,MZ577074.1 Lumpy skin disease virus strain 20L43_L
 9,,,,,,,,,GRC498A,MZ577073.1 Lumpy skin disease virus strain 20L42_Q
 9,,,,,,,,,GRC715,MW355944.1 Lumpy skin disease virus strain China/G
 9,,,,,,,,,MKD5000,OM105589.1 Lumpy skin disease virus strain LSDV/Ch
 9,,,,,,,,,MKD5011,OM803092.1 Lumpy skin disease virus strain China/G
 9,,,,,,,,,SRB4592,OM803091.1 Lumpy skin disease virus strain China/G
 9,,,,,,,,,SRB5778,
 9,,,,,,,,,SRB6040,
 9,,,,,,,,,SRB7695,
 9,,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/,
 9,,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik,
 9,,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru,
 9,,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920,
 9,,,,,,,,,OK318001.1 Lumpy skin disease virus isolate V281, ,
 9,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 9,,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1,
 9,,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W,
 9,,,,,,,,,ON400507.1 Lumpy skin disease virus isolate 208/PV,
 9,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 9,,,,,,,,,OK422492.1 Lumpy skin disease virus isolate LSDV/C,
 9,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 9,,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,,
 9,,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02,
 9,,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat,
 9,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,

 10 ,10, 149276, 1614, 148938, 1614, 149000, 1614,^MW732649.1 Lumpy skin disease virus strain LSDV/Ho,OK318001.1 Lumpy skin disease virus isolate V281, ,OM793603.1 Lumpy skin disease virus isolate LSDV_R, 3.45473262078999E-35, 1.07251349155512E-22, 6.44222613668946E-22, 2.79565799097022E-07, 1.49700055310993E-07,NS,NS,NS, 4.48574510869548E-12,
 10,,,,,,,,OM530217.1 Lumpy skin disease virus isolate LSDV/R,MT643825.1 Lumpy skin disease virus strain 210LSD-,
 10,,,,,,,,MH646674.1 Lumpy skin disease virus strain LSDV/Ru,ALB790,
 10,,,,,,,,,ALB1000,
 10,,,,,,,,,ALB1573,
 10,,,,,,,,,ALB1707,
 10,,,,,,,,,ALB4192,
 10,,,,,,,,,ALB4770,
 10,,,,,,,,,KY829023,
 10,,,,,,,,,GRC314,
 10,,,,,,,,,GRC386-16,
 10,,,,,,,,,GRC478,
 10,,,,,,,,,GRC498A,
 10,,,,,,,,,GRC715,
 10,,,,,,,,,MKD5000,
 10,,,,,,,,,MKD5011,
 10,,,,,,,,,SRB4592,
 10,,,,,,,,,SRB5778,
 10,,,,,,,,,SRB6040,
 10,,,,,,,,,SRB7695,
 10,,,,,,,,,MN642592.1 Lumpy skin disease virus strain Kubash/,
 10,,,,,,,,,MN995838.1 Lumpy skin disease virus isolate pendik,
 10,,,,,,,,,MH893760.2 Lumpy skin disease virus strain LSDV/Ru,
 10,,,,,,,,,KX894508.1 Lumpy skin disease virus isolate 155920,
 10,,,,,,,,,MW699032.1 Lumpy skin disease virus strain LSDV/Ru,
 10,,,,,,,,,OP688129.1 Lumpy skin disease virus isolate V395.1,
 10,,,,,,,,,OP688128.1 Lumpy skin disease virus isolate V392.1,
 10,,,,,,,,,OP297402.1 Lumpy skin disease virus isolate LSDV-W,
 10,,,,,,,,,MT007950.1 UNVERIFIED: Lumpy skin disease virus is,
 10,,,,,,,,,MW656253.1 Lumpy skin disease virus isolate LSDV/2,
 10,,,,,,,,,MN072619.1 Lumpy skin disease virus isolate Kenya,,
 10,,,,,,,,,KX683219.1 Lumpy skin disease virus strain KSGP 02,
 10,,,,,,,,,AF325528.1 Lumpy skin disease virus NI-2490 isolat,
 10,,,,,,,,,AF409137.1 Lumpy skin disease virus NW-LW isolate ,

